timestamp,mode,frame_id,event,meas_count,track_count,valid_count,track_ids,valid_ids,master_id,track_id,meas_idx,meas_az,meas_el,pred_az,pred_el,cost,thresh,uncertainty,p_az,p_el,hit_streak,time_since_update,r_az,r_el,q_pos,q_vel,cmd_az,cmd_el,gimbal_az,gimbal_el
1779551949.356576,static_single,74,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.836629,0.791086,0.423126,0.202691,74,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551949.356063,static_single,74,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,75,0,,,,,,,359.826563,-0.077412
1779551949.417546,static_single,75,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.823333,0.782222,0.414835,0.197037,75,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551949.417546,static_single,75,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,76,0,,,,,,,0.045029,-0.062636
1779551949.479975,static_single,76,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.816365,0.777577,0.410059,0.194567,76,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551949.479975,static_single,76,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,77,0,,,,,,,0.045029,-0.062636
1779551949.542203,static_single,77,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.811764,0.774509,0.406630,0.193234,77,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551949.542203,static_single,77,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,78,0,,,,,,,0.049911,0.040239
1779551949.620651,static_single,78,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.835866,0.790577,0.422281,0.202731,78,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551949.620651,static_single,78,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,79,0,,,,,,,359.922025,0.036506
1779551949.683496,static_single,79,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.825299,0.783533,0.415923,0.198000,79,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551949.683496,static_single,79,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,80,0,,,,,,,359.922025,0.036506
1779551949.746184,static_single,80,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.818182,0.778788,0.411216,0.195295,80,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551949.746184,static_single,80,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,81,0,,,,,,,0.032380,-0.107945
1779551949.825239,static_single,81,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.838802,0.792535,0.424776,0.203335,81,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551949.824001,static_single,81,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,82,0,,,,,,,0.098520,-0.076093
1779551949.886046,static_single,82,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.825508,0.783672,0.416505,0.197637,82,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551949.886046,static_single,82,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,83,0,,,,,,,0.098520,-0.076093
1779551949.948021,static_single,83,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.816877,0.777918,0.410619,0.194537,83,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551949.948021,static_single,83,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,84,0,,,,,,,0.017143,-0.002475
1779551950.012287,static_single,84,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.815221,0.776814,0.409092,0.194348,84,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551950.012287,static_single,84,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,85,0,,,,,,,0.017143,-0.002475
1779551950.088256,static_single,85,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.833759,0.789173,0.421123,0.201671,85,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551950.088256,static_single,85,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,86,0,,,,,,,0.024751,0.055746
1779551950.151402,static_single,86,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.822712,0.781808,0.414254,0.196970,86,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551950.150427,static_single,86,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,87,0,,,,,,,359.963307,-0.143806
1779551950.213126,static_single,87,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.816484,0.777656,0.410008,0.194742,87,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551950.213126,static_single,87,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,88,0,,,,,,,359.963307,-0.143806
1779551950.276380,static_single,88,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.813557,0.775704,0.407746,0.193971,88,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551950.276380,static_single,88,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,89,0,,,,,,,0.002602,-0.024172
1779551950.354392,static_single,89,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.836375,0.790917,0.422652,0.202897,89,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551950.354392,static_single,89,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,90,0,,,,,,,0.002602,-0.024172
1779551950.418197,static_single,90,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.825564,0.783709,0.416144,0.198056,90,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551950.417212,static_single,90,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,91,0,,,,,,,0.148032,-0.059482
1779551950.481233,static_single,91,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.818953,0.779302,0.411771,0.195541,91,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551950.480281,static_single,91,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,92,0,,,,,,,0.124315,-0.073050
1779551950.544261,static_single,92,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.814673,0.776449,0.408671,0.194202,92,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551950.543256,static_single,92,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,93,0,,,,,,,0.124315,-0.073050
1779551950.622558,static_single,93,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.837557,0.791704,0.423628,0.203168,93,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551950.621570,static_single,93,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,94,0,,,,,,,0.033852,-0.052412
1779551950.684818,static_single,94,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.825280,0.783520,0.416112,0.197792,94,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551950.683817,static_single,94,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,95,0,,,,,,,0.033852,-0.052412
1779551950.746148,static_single,95,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.817505,0.778337,0.410887,0.194921,95,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551950.746148,static_single,95,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,96,0,,,,,,,0.074849,-0.102008
1779551950.824487,static_single,96,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.837476,0.791651,0.423934,0.202777,96,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551950.823500,static_single,96,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,97,0,,,,,,,0.026888,-0.012477
1779551950.884908,static_single,97,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.823627,0.782418,0.415212,0.196966,97,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551950.884908,static_single,97,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,98,0,,,,,,,0.026888,-0.012477
1779551950.947376,static_single,98,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.816507,0.777671,0.410275,0.194498,98,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551950.947376,static_single,98,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,99,0,,,,,,,359.956808,-0.120438
1779551951.009427,static_single,99,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.811475,0.774317,0.406515,0.193052,99,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551951.009427,static_single,99,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,100,0,,,,,,,359.956808,-0.120438
1779551951.087111,static_single,100,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.834268,0.789512,0.421245,0.202085,100,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551951.087111,static_single,100,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,101,0,,,,,,,0.043212,0.134230
1779551951.150530,static_single,101,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.825209,0.783472,0.415813,0.198016,101,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551951.150530,static_single,101,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,102,0,,,,,,,0.004429,0.054996
1779551951.213270,static_single,102,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.816748,0.777832,0.410217,0.194806,102,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551951.212379,static_single,102,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,103,0,,,,,,,0.004429,0.054996
1779551951.276428,static_single,103,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.814188,0.776125,0.408207,0.194164,103,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551951.275910,static_single,103,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,104,0,,,,,,,0.008333,-0.016517
1779551951.354637,static_single,104,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.836516,0.791011,0.422808,0.202890,104,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551951.353752,static_single,104,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,105,0,,,,,,,359.916146,-0.079222
1779551951.417320,static_single,105,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.825199,0.783466,0.415944,0.197875,105,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551951.416299,static_single,105,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,106,0,,,,,,,359.916146,-0.079222
1779551951.480700,static_single,106,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.818594,0.779063,0.411544,0.195395,106,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551951.479287,static_single,106,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,107,0,,,,,,,0.051894,-0.080598
1779551951.556404,static_single,107,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.837008,0.791339,0.423623,0.202594,107,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551951.555894,static_single,107,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,108,0,,,,,,,0.051894,-0.080598
1779551951.620818,static_single,108,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.824869,0.783246,0.416035,0.197439,108,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551951.618217,static_single,108,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,109,0,,,,,,,359.975770,0.021975
1779551951.681659,static_single,109,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.817273,0.778182,0.410831,0.194736,109,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551951.680658,static_single,109,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,110,0,,,,,,,359.975770,0.021975
1779551951.743437,static_single,110,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.813123,0.775415,0.407673,0.193596,110,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551951.743437,static_single,110,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,111,0,,,,,,,0.098619,0.056730
1779551951.821538,static_single,111,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.836029,0.790686,0.422541,0.202644,111,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551951.821538,static_single,111,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,112,0,,,,,,,359.873925,-0.088376
1779551951.884368,static_single,112,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.825251,0.783501,0.415983,0.197890,112,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551951.884368,static_single,112,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,113,0,,,,,,,359.873925,-0.088376
1779551951.948117,static_single,113,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.818202,0.778802,0.411278,0.195254,113,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551951.947156,static_single,113,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,114,0,,,,,,,359.941890,-0.012594
1779551952.009646,static_single,114,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.813341,0.775561,0.407753,0.193742,114,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551952.009646,static_single,114,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,115,0,,,,,,,359.941890,-0.012594
1779551952.087734,static_single,115,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.834638,0.789759,0.421584,0.202135,115,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551952.086792,static_single,115,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,116,0,,,,,,,0.039600,0.111861
1779551952.149020,static_single,116,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.823471,0.782314,0.414726,0.197290,116,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551952.149020,static_single,116,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,117,0,,,,,,,0.039600,0.111861
1779551952.210930,static_single,117,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.815768,0.777178,0.409543,0.194463,117,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551952.210930,static_single,117,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,118,0,,,,,,,0.061005,-0.073400
1779551952.289187,static_single,118,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.836577,0.791051,0.423128,0.202634,118,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551952.288336,static_single,118,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,119,0,,,,,,,359.817630,-0.018108
1779551952.352308,static_single,119,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.826261,0.784174,0.416827,0.198101,119,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551952.351605,static_single,119,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,120,0,,,,,,,359.817630,-0.018108
1779551952.414040,static_single,120,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.816588,0.777725,0.410342,0.194514,120,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551952.413036,static_single,120,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,121,0,,,,,,,0.077126,-0.172785
1779551952.490175,static_single,121,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.835270,0.790180,0.422454,0.201931,121,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551952.489502,static_single,121,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,122,0,,,,,,,0.060134,0.026230
1779551952.552050,static_single,122,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.822330,0.781553,0.414252,0.196573,122,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551952.550961,static_single,122,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,123,0,,,,,,,0.060134,0.026230
1779551952.612419,static_single,123,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.814091,0.776061,0.408549,0.193722,123,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551952.612419,static_single,123,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,124,0,,,,,,,359.951359,0.041500
1779551952.691537,static_single,124,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.836373,0.790915,0.422985,0.202562,124,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551952.690494,static_single,124,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,125,0,,,,,,,359.878444,-0.041653
1779551952.754346,static_single,125,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.826975,0.784650,0.417283,0.198393,125,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551952.754346,static_single,125,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,126,0,,,,,,,359.878444,-0.041653
1779551952.816634,static_single,126,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.817205,0.778137,0.410760,0.194737,126,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551952.815953,static_single,126,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,127,0,,,,,,,359.948445,0.020162
1779551952.878806,static_single,127,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.812033,0.774688,0.406930,0.193212,127,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551952.878127,static_single,127,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,128,0,,,,,,,359.948445,0.020162
1779551952.956213,static_single,128,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.835206,0.790137,0.421930,0.202387,128,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551952.956213,static_single,128,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,129,0,,,,,,,0.059242,0.009488
1779551953.017945,static_single,129,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.822920,0.781947,0.414351,0.197089,129,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551953.017945,static_single,129,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,130,0,,,,,,,0.019797,0.004398
1779551953.080311,static_single,130,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.816074,0.777383,0.409720,0.194604,130,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551953.080311,static_single,130,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,131,0,,,,,,,0.019797,0.004398
1779551953.143927,static_single,131,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.812336,0.774891,0.406913,0.193543,131,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551953.142969,static_single,131,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,132,0,,,,,,,359.853617,-0.077838
1779551953.221538,static_single,132,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.836536,0.791024,0.422693,0.203025,132,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551953.221538,static_single,132,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,133,0,,,,,,,359.853617,-0.077838
1779551953.284158,static_single,133,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.823230,0.782154,0.414547,0.197218,133,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551953.282858,static_single,133,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,134,0,,,,,,,0.062526,-0.091608
1779551953.345905,static_single,134,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.817502,0.778335,0.410690,0.195115,134,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551953.345905,static_single,134,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,135,0,,,,,,,0.135503,0.054503
1779551953.424348,static_single,135,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.837089,0.791393,0.423546,0.202756,135,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551953.422914,static_single,135,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,136,0,,,,,,,0.135503,0.054503
1779551953.487371,static_single,136,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.826256,0.784171,0.416895,0.198029,136,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551953.485994,static_single,136,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,137,0,,,,,,,359.975250,0.096058
1779551953.548837,static_single,137,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.818857,0.779238,0.411907,0.195306,137,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551953.548837,static_single,137,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,138,0,,,,,,,359.975250,0.096058
1779551953.609464,static_single,138,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.810694,0.773796,0.406132,0.192629,138,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551953.609464,static_single,138,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,139,0,,,,,,,0.009590,-0.034507
1779551953.688068,static_single,139,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.833465,0.788976,0.420776,0.201708,139,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551953.687003,static_single,139,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,140,0,,,,,,,359.980894,0.099149
1779551953.750535,static_single,140,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.821645,0.781097,0.413436,0.196676,140,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551953.748547,static_single,140,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,141,0,,,,,,,359.980894,0.099149
1779551953.812605,static_single,141,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.816393,0.777595,0.409843,0.194811,141,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551953.811522,static_single,141,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,142,0,,,,,,,0.040310,0.055875
1779551953.889180,static_single,142,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.837511,0.791674,0.423699,0.203049,142,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551953.889180,static_single,142,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,143,0,,,,,,,0.076385,0.029303
1779551953.951448,static_single,143,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.825219,0.783479,0.416133,0.197707,143,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551953.951448,static_single,143,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,144,0,,,,,,,0.076385,0.029303
1779551954.012577,static_single,144,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.815471,0.776981,0.409561,0.194138,144,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551954.012577,static_single,144,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,145,0,,,,,,,0.041169,0.006296
1779551954.091268,static_single,145,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.836303,0.790868,0.423077,0.202395,145,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551954.090050,static_single,145,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,146,0,,,,,,,0.041169,0.006296
1779551954.153937,static_single,146,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.825355,0.783570,0.416282,0.197700,146,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551954.152936,static_single,146,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,147,0,,,,,,,359.966234,0.015468
1779551954.216141,static_single,147,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.817195,0.778130,0.410745,0.194741,147,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551954.215143,static_single,147,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,148,0,,,,,,,359.966234,0.015468
1779551954.278221,static_single,148,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.811937,0.774625,0.406858,0.193185,148,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551954.277224,static_single,148,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,149,0,,,,,,,359.927359,-0.021647
1779551954.354983,static_single,149,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.834658,0.789772,0.421553,0.202187,149,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551954.354983,static_single,149,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,150,0,,,,,,,359.980089,0.020387
1779551954.417370,static_single,150,MATCH_ACCEPT,1,,,,,,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.823709,0.782473,0.414853,0.197411,150,1,1.102500,0.275625,0.050000,0.200000,,,,
1779551954.417370,static_single,150,TRACK_SUMMARY,1,1,1,1,1,1,,,,,,,,,,,,151,0,,,,,,,359.980089,0.020387
