t,visible_targets,track_count,master_track_id,truth_az,truth_el,gimbal_ui_az,gimbal_el,err_az,err_el,err_total
5.75,1,1,1,358.0125,28.887500000000003,357.9,28.900000000000002,0.11250000000001137,0.01249999999999929,0.11319231422672893
5.800000000000001,1,1,1,358.03,28.89,357.9,28.900000000000002,0.12999999999999545,0.010000000000001563,0.13038404810404855
5.8500000000000005,1,1,1,358.0475,28.892500000000002,357.9,28.900000000000002,0.14750000000003638,0.007500000000000284,0.14769055487745564
5.9,1,1,1,358.065,28.895000000000003,357.9,28.900000000000002,0.16500000000002046,0.004999999999999005,0.16507574019221222
5.95,1,1,1,358.0825,28.8975,358.1,28.900000000000002,0.017500000000040927,0.002500000000001279,0.017677669529704385
6.0,1,1,1,358.1,28.900000000000002,358.1,28.900000000000002,0.0,0.0,0.0
6.050000000000001,1,1,1,358.1175,28.9025,358.1,28.900000000000002,0.017499999999984084,0.0024999999999977263,0.01767766952964761
6.1000000000000005,1,1,1,358.135,28.905,358.1,28.900000000000002,0.03499999999996817,0.004999999999999005,0.03535533905929572
6.15,1,1,1,358.1525,28.907500000000002,358.1,28.900000000000002,0.05249999999995225,0.007500000000000284,0.05303300858894383
6.2,1,1,1,358.17,28.91,358.1,28.900000000000002,0.06999999999999318,0.00999999999999801,0.07071067811864772
6.25,1,1,1,358.1875,28.9125,358.1,28.900000000000002,0.08749999999997726,0.01249999999999929,0.08838834764829583
6.300000000000001,1,1,1,358.205,28.915000000000003,358.1,28.900000000000002,0.10499999999996135,0.015000000000000568,0.10606601717794395
6.3500000000000005,1,1,1,358.2225,28.9175,358.1,28.900000000000002,0.12250000000000227,0.017499999999998295,0.12374368670764782
6.4,1,1,1,358.24,28.92,358.1,28.900000000000002,0.13999999999998636,0.019999999999999574,0.14142135623729593
6.45,1,1,1,358.2575,28.922500000000003,358.1,28.900000000000002,0.15749999999997044,0.022500000000000853,0.15909902576694404
6.5,1,1,1,358.275,28.925,358.1,28.900000000000002,0.17499999999995453,0.02499999999999858,0.17677669529659165
6.550000000000001,1,1,1,358.2925,28.927500000000002,358.3,28.900000000000002,0.007499999999993179,0.027499999999999858,0.028504385627476515
6.6000000000000005,1,1,1,358.31,28.93,358.3,28.900000000000002,0.009999999999990905,0.029999999999997584,0.03162277660167862
6.65,1,1,1,358.3275,28.9325,358.3,28.900000000000002,0.02749999999997499,0.03249999999999886,0.04257346591479898
6.7,0,0,1,358.345,28.935000000000002,358.3,28.900000000000002,0.045000000000015916,0.03500000000000014,0.057008771254969545
6.75,1,1,1,358.3625,28.9375,358.3,28.900000000000002,0.0625,0.03749999999999787,0.07288689868556515
6.800000000000001,1,1,1,358.38,28.94,358.3,28.900000000000002,0.07999999999998408,0.03999999999999915,0.08944271909997698
6.8500000000000005,1,1,1,358.3975,28.942500000000003,358.3,28.900000000000002,0.09749999999996817,0.042500000000000426,0.10636023693088423
6.9,1,1,1,358.415,28.945,358.3,28.900000000000002,0.1150000000000091,0.04499999999999815,0.12349089035229248
6.95,1,1,1,358.4325,28.9475,358.3,28.900000000000002,0.13249999999999318,0.04749999999999943,0.14075688260258587
7.0,1,1,1,358.45,28.950000000000003,358.3,28.900000000000002,0.14999999999997726,0.05000000000000071,0.15811388300839763
7.050000000000001,1,1,1,358.4675,28.9525,358.3,28.900000000000002,0.16749999999996135,0.05249999999999844,0.17553489681538223
7.1000000000000005,1,1,1,358.485,28.955000000000002,358.3,28.900000000000002,0.18500000000000227,0.054999999999999716,0.19300259065618994
7.15,1,1,1,358.5025,28.957500000000003,358.5,29.0,0.0024999999999977263,0.042499999999996874,0.04257346591481275
7.2,1,1,1,358.52,28.96,358.5,29.0,0.01999999999998181,0.03999999999999915,0.0447213595499869
7.25,1,1,1,358.5375,28.962500000000002,358.5,29.0,0.03750000000002274,0.03749999999999787,0.053033008589005635
7.300000000000001,1,1,1,358.555,28.965,358.5,29.0,0.05500000000000682,0.03500000000000014,0.06519202405203231
7.3500000000000005,1,1,1,358.5725,28.9675,358.5,29.0,0.0724999999999909,0.03249999999999886,0.07945124291034475
7.4,1,1,1,358.59,28.970000000000002,358.5,29.0,0.08999999999997499,0.029999999999997584,0.0948683298050269
7.45,1,1,1,358.6075,28.9725,358.5,29.0,0.10750000000001592,0.027499999999999858,0.11096170510587612
7.5,1,1,1,358.625,28.975,358.5,29.0,0.125,0.02499999999999858,0.12747548783981932
7.550000000000001,1,1,1,358.6425,28.977500000000003,358.5,29.0,0.14249999999998408,0.0224999999999973,0.14426538046251894
7.6000000000000005,1,1,1,358.66,28.98,358.5,29.0,0.160000000000025,0.019999999999999574,0.16124515496599576
7.65,1,1,1,358.6775,28.9825,358.5,29.0,0.1775000000000091,0.017499999999998295,0.17836058981737857
7.7,1,1,1,358.695,28.985000000000003,358.5,29.0,0.19499999999999318,0.014999999999997016,0.19557607215607242
7.75,1,1,1,358.7125,28.9875,358.8,29.0,0.0875000000000341,0.01249999999999929,0.0883883476483521
7.800000000000001,1,1,1,358.73,28.990000000000002,358.8,29.0,0.06999999999999318,0.00999999999999801,0.07071067811864772
7.8500000000000005,1,1,1,358.7475,28.9925,358.8,29.0,0.052500000000009095,0.007500000000000284,0.053033008589000105
7.9,1,1,1,358.765,28.995,358.8,29.0,0.03500000000002501,0.004999999999999005,0.035355339059351995
7.95,1,1,1,358.7825,28.997500000000002,358.8,29.0,0.017499999999984084,0.0024999999999977263,0.01767766952964761
8.0,1,1,1,358.8,29.0,358.8,29.0,0.0,0.0,0.0
8.05,1,1,1,358.8175,29.0025,358.8,29.0,0.017499999999984084,0.002500000000001279,0.017677669529648114
8.1,1,1,1,358.835,29.005000000000003,358.8,29.0,0.03499999999996817,0.005000000000002558,0.03535533905929623
8.15,1,1,1,358.8525,29.0075,358.8,29.0,0.052500000000009095,0.007500000000000284,0.053033008589000105
8.200000000000001,1,1,1,358.87,29.01,358.8,29.0,0.06999999999999318,0.010000000000001563,0.07071067811864822
8.25,1,1,1,358.8875,29.012500000000003,358.8,29.0,0.08749999999997726,0.012500000000002842,0.08838834764829634
8.3,1,1,1,358.905,29.015,358.8,29.0,0.10499999999996135,0.015000000000000568,0.10606601717794395
8.35,1,1,1,358.9225,29.017500000000002,359.0,29.0,0.07749999999998636,0.017500000000001847,0.07945124291034061
8.4,1,1,1,358.94,29.020000000000003,359.0,29.0,0.060000000000002274,0.020000000000003126,0.06324555320337073
8.450000000000001,1,1,1,358.9575,29.0225,359.0,29.0,0.04250000000001819,0.022500000000000853,0.04808846015419484
8.5,1,1,1,358.975,29.025000000000002,359.0,29.0,0.024999999999977263,0.02500000000000213,0.035355339059312804
8.55,1,1,1,358.9925,29.0275,359.0,29.0,0.007499999999993179,0.027499999999999858,0.028504385627476515
8.6,1,1,1,359.01,29.03,359.0,29.0,0.009999999999990905,0.030000000000001137,0.031622776601681994
8.65,1,1,1,359.0275,29.032500000000002,359.0,29.0,0.02749999999997499,0.032500000000002416,0.04257346591480169
8.700000000000001,1,1,1,359.045,29.035,359.0,29.0,0.045000000000015916,0.03500000000000014,0.057008771254969545
8.75,1,1,1,359.0625,29.0375,359.0,29.0,0.0625,0.03750000000000142,0.07288689868556698
8.8,0,0,1,359.08,29.040000000000003,359.0,29.0,0.07999999999998408,0.0400000000000027,0.08944271909997857
8.85,1,1,1,359.0975,29.0425,359.0,29.0,0.09750000000002501,0.042500000000000426,0.10636023693093634
8.9,1,1,1,359.115,29.045,359.0,29.0,0.1150000000000091,0.045000000000001705,0.12349089035229378
8.950000000000001,1,1,1,359.1325,29.047500000000003,359.2,29.1,0.06749999999999545,0.05249999999999844,0.0855131568824308
9.0,0,0,1,359.15,29.05,359.2,29.1,0.05000000000001137,0.05000000000000071,0.0707106781186633
9.05,1,1,1,359.1675,29.052500000000002,359.2,29.1,0.03249999999997044,0.04749999999999943,0.05755432216608953
9.1,1,1,1,359.185,29.055,359.2,29.1,0.014999999999986358,0.045000000000001705,0.04743416490252299
9.15,1,1,1,359.2025,29.0575,359.2,29.1,0.0024999999999977263,0.042500000000000426,0.0425734659148163
9.200000000000001,1,1,1,359.22,29.060000000000002,359.2,29.1,0.020000000000038654,0.03999999999999915,0.044721359550012316
9.25,1,1,1,359.2375,29.0625,359.2,29.1,0.03750000000002274,0.03750000000000142,0.05303300858900815
9.3,1,1,1,359.255,29.065,359.2,29.1,0.05500000000000682,0.03500000000000014,0.06519202405203231
9.35,1,1,1,359.2725,29.067500000000003,359.2,29.1,0.0724999999999909,0.03249999999999886,0.07945124291034475
9.4,1,1,1,359.29,29.07,359.2,29.1,0.09000000000003183,0.030000000000001137,0.09486832980508193
9.450000000000001,1,1,1,359.3075,29.0725,359.2,29.1,0.10750000000001592,0.027499999999999858,0.11096170510587612
9.5,1,1,1,359.325,29.075000000000003,359.2,29.1,0.125,0.02499999999999858,0.12747548783981932
